text,label,category
中国东方资产管理股份有限公司陕西省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
中国东方资产管理股份有限公司陕西省分公司关于陕西金三和实业发展有限公司债权项目处置的补登公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司陕西省分公司（以下简称“我分公司”）先后于2022年2月10日和2月11日在东方总公司网站及《陕西日报》刊登处置公告，对所持有的陕西金三和实业发展有限公司债权项目（以下简称“金三和项目”）进行处置,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
金三和项目债权余额合计人民币1949.89万元，其中本金余额999.65万元，利罚息合计950.23万元（截至基准日2022年7月20日，最终以相关法律文件等转让方对外开放的尽调资料为准），债务人所在地为陕西省榆林地区,O O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
029-87387832(中国东方资产管理股份有限公司陕西省分公司纪检监察部门）,O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O,CREDIT_DISPOSITION
2022年8月5日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山西省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山西省分公司关于方山县绿庄园食品有限公司债权资产的处置公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山西省分公司（以下简称“我分公司”）拟对所持有的方山县绿庄园食品有限公司债权资产进行处置，特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
该债权资产总金额为1739万元，其中本金999.92万元，利息739.08万元（截至2021年9月20日）,O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
征询或异议的有效期限为自发布之日起至2021年11月29日,O O O O O O O O O O O O O O O O O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
本公告的有效期限为自发布之日起至2021年11月29日,O O O O O O O O O O O O O O O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司关于盛泰集团有限公司等6户债权资产的处置公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O,CREDIT_DISPOSITION
关于盛泰集团有限公司等6户,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司（以下简称“我分公司”）拟对所持有的盛泰集团有限公司等6户债权资产进行处置，特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
截至基准日2019年1月20日，本次拟处置6户项目涉及本金余额96706.00万元，利息4649.13万元，本息合计101355.13万元，包含盛泰集团有限公司等6户债权资产，分布在山东省东营市,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
2020年5月7日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司关于山东炜烨节能环保科技有限公司等5户债权资产的处置公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司（以下简称“我分公司”）拟对所持有的山东炜烨节能环保科技有限公司等5户债权资产进行处置，特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
本次拟处置5户项目涉及本金26454.47万元及相应利息（截至基准日2019年5月20日），包含山东炜烨节能环保科技有限公司等5户债权资产，分布在山东省滨州市,O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
2020年3月2日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司关于山东炜烨节能环保科技有限公司等3户债权资产的处置公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司（以下简称“我分公司”）拟对所持有的山东炜烨节能环保科技有限公司等3户债权资产进行处置，特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
本次拟处置3户项目涉及本金38899.19万元及相应利息（截至基准日2019年10月20日），包含山东炜烨节能环保科技有限公司等3户债权资产，分布在山东省滨州市,O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
2020年3月9日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司关于山东美多包装有限公司债权公开竞价的公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司将在山东金融资产交易中心对山东美多包装有限公司债权进行挂牌公开竞价（网址：,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O B-DIS I-DIS I-DIS I-DIS I-DIS I-DIS O O O O,CREDIT_DISPOSITION
"截至2022年3月20日，山东美多包装有限公司债权资产的总金额为人民币【贰仟肆佰捌拾陆万伍仟捌佰捌拾玖元肆角伍分】（小写【￥24,865,889.45元】），其中本金为【壹仟玖佰捌拾万元整】（小写：【￥19,800,000元】），接收利息为【柒拾玖万伍仟零柒拾叁元伍角捌分】（小写：【￥795,073.58】），孳生利息为【肆佰贰拾柒万零捌佰壹拾伍元捌角柒分】（小写：【￥4,270,815.87元】）详见附件《标的资产清单》",O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
2022年6月30日10:00时起至2022年6月30日17:00时止（延时的除外）,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM O O O O O O O O,CREDIT_DISPOSITION
如参与竞买人未开设网络平台服务商的支付账户，可委托代理人（具备完全民事行为能力的自然人）进行，竞买成功后，竞买人（法定代表人、其他组织的负责人）须与委托代理人一同到中国东方资产管理股份有限公司山东省分公司办理交接手续,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O,CREDIT_DISPOSITION
举报电话：010-66507825（中国东方资产管理股份有限公司纪检监察部）、0532-58760776（中国东方资产管理股份有限公司山东省分公司纪检监察部）、0532-83079295（中国银行保险监督管理委员会青岛监管局）0532-83895571（中华人民共和国财政部青岛监管局）,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司关于山东绿色庄园食品发展有限公司等7户项债权公开竞价的公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O B-DIS I-DIS I-DIS I-DIS O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司将在山东金融资产交易中心对山东绿色庄园食品发展有限公司等7户项目项目债权进行挂牌公开竞价（网址：,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O,CREDIT_DISPOSITION
"截至20221年12月20日，债权资产的总金额为人民币【肆亿陆仟叁佰捌拾叁万捌仟贰佰壹拾肆元贰角叁分】（小写：【?463,838,214.23元】），其中本金为【叁亿玖仟陆佰柒拾柒万叁仟贰佰陆拾玖元捌角柒分】（小写：【?396,773,269.87元】），利息为人民币【陆仟陆佰伍拾伍万玖仟陆佰壹拾玖元捌角陆分】（小写：【?66,559,619.86元】），垫付费用为【伍拾万零伍仟叁佰贰拾肆元伍角整】（小写：【?505,324.50元】）",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
2022年4月28日10:00时起至2022年4月28日12:00时止（延时的除外）,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM O O O O O O O O,CREDIT_DISPOSITION
本场竞价为在山东金融资产交易中心处置平台线上公开竞价，即日起至2022年4月27日17:00时止，竞买人须登录山东金融资产交易中心处置平台（网址,O O O O O O O O O O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
如参与竞买人未开设网络平台服务商的支付账户，可委托代理人（具备完全民事行为能力的自然人）进行，竞买成功后，竞买人（法定代表人、其他组织的负责人）须与委托代理人一同到中国东方资产管理股份有限公司山东省分公司办理交接手续,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O,CREDIT_DISPOSITION
举报电话：010-66507825（中国东方资产管理股份有限公司纪检监察部）、0532-58760776（中国东方资产管理股份有限公司山东省分公司纪检监察部）、0532-83079295（中国银行保险监督管理委员会青岛监管局）0532-83895571（中华人民共和国财政部青岛监管局）,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司关于山东金保罗食品饮料有限公司债权公开竞价的公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O B-DIS I-DIS I-DIS I-DIS O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司将在京东拍卖平台对山东金保罗食品饮料有限公司债权进行挂牌公开竞价（网址http://zichan.jd.com,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
日，山东金保罗食品饮料有限公司债权资产的总金额为人民币【贰仟柒佰壹拾陆万捌仟叁佰伍拾肆元捌角肆分】（小写【,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O,CREDIT_DISPOSITION
"27,168,354.84元】），其中本金为【壹仟柒佰肆拾玖万柒仟叁佰柒拾贰元零肆分】（小写：【17,497,372.04元】），利息为【玖佰叁拾柒万壹仟叁佰陆拾元伍角玖分】（小写：【9,371,360.59】），孳息为【壹拾陆万陆仟肆佰捌拾贰元贰角壹分】（小写：【166,482.21】），代垫费用为【壹拾叁万叁仟壹佰肆拾元整】（小写：133140.00）（资产信息详见京东拍卖平台）",B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
2022,B-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
本场竞价为在京东拍卖平台处置平台线上公开竞价，即日起至2022,O O O O O O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O O O O O O,CREDIT_DISPOSITION
如参与竞买人未开设网络平台服务商的支付账户，可委托代理人（具备完全民事行为能力的自然人）进行，竞买成功后，竞买人（法定代表人、其他组织的负责人）须与委托代理人一同到中国东方资产管理股份有限公司山东省分公司办理交接手续,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O,CREDIT_DISPOSITION
（中国东方资产管理股份有限公司山东省分公司纪检监察部）、,O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司关于山东大海集团有限公司债权公开竞价的公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O B-DIS I-DIS I-DIS I-DIS O O O,CREDIT_DISPOSITION
关于山东大海集团有限公司债权公开竞价的公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O B-DIS I-DIS I-DIS I-DIS O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司将在京东拍卖平台对山东大海集团有限公司债权进行挂牌公开竞价（网址http://zichan.jd.com,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
日，山东大海集团有限公司债权资产的总金额为人民币【肆仟玖佰玖拾玖万壹仟伍佰壹拾柒元叁角玖分】（小写【￥,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O,CREDIT_DISPOSITION
"49,991,517.39",B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,CREDIT_DISPOSITION
2022,B-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
时起至,I-TIM O O,CREDIT_DISPOSITION
时止（延时的除外）,I-TIM O O O O O O O O,CREDIT_DISPOSITION
本场竞价为在京东拍卖平台处置平台线上公开竞价，即日起至2022,O O O O O O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O O O O O O,CREDIT_DISPOSITION
如参与竞买人未开设网络平台服务商的支付账户，可委托代理人（具备完全民事行为能力的自然人）进行，竞买成功后，竞买人（法定代表人、其他组织的负责人）须与委托代理人一同到中国东方资产管理股份有限公司山东省分公司办理交接手续,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O,CREDIT_DISPOSITION
（中国东方资产管理股份有限公司山东省分公司纪检监察部）、,O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司关于山东城江焊业有限公司不良债权资产的处置公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O,CREDIT_DISPOSITION
